Date,TotalRevenue,CostofRevenue,GrossProfit,OperatingExpense,OperatingIncome,NetNonOperatingInterestIncomeExpense,OtherIncomeExpense,PretaxIncome,TaxProvision,NetIncomeCommonStockholders,DilutedNIAvailabletoComStockholders,BasicEPS,DilutedEPS,BasicAverageShares,DilutedAverageShares,TotalOperatingIncomeasReported,TotalExpenses,NetIncomefromContinuing&DiscontinuedOperation,NormalizedIncome,InterestExpense,NetInterestIncome,EBIT,ReconciledCostofRevenue,ReconciledDepreciation,NetIncomefromContinuingOperationNetMinorityInterest,TotalUnusualItemsExcludingGoodwill,TotalUnusualItems,NormalizedEBITDA,TaxRateforCalcs,TaxEffectofUnusualItems,Ticker,StockId,InterestIncome,EBITDA,EarningsfromEquityInterestNetofTax,AverageDilutionEarnings,CreditLossesProvision,NonInterestExpense,INTEREST_INCOME_AFTER_PROVISION_FOR_LOAN_LOSS,TotalMoneyMarketInvestments,RentExpenseSupplemental,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,IncomefromAssociates&OtherParticipatingInterests
ttm,9352000.0,5507000.0,3845000.0,2528000.0,1317000.0,-244000.0,265000.0,1338000.0,318000.0,996000.0,996000.0,,,,,1183000.0,8035000.0,996000.0,1098108.0,244000.0,-244000.0,1582000.0,5507000.0,770000.0,996000.0,-134000.0,-134000.0,2486000.0,0.0,-31892.0,WLTW,5544,,,,,,,,,,,,
ttm,5342299.0,3201764.0,2140535.0,1696614.0,443921.0,2621.0,75188.0,446544.0,121842.0,324702.0,324702.0,,,,,,4898378.0,324702.0,324702.0,,2621.0,443921.0,3138888.0,64217.0,324702.0,,,508138.0,0.0,0.0,RHI,5567,2621.0,,,,,,,,,,,
ttm,40637855.0,29137615.0,11500240.0,7236286.0,4263954.0,-5468.0,,4258486.0,157663.0,3128941.0,3128941.0,,,,,,36373901.0,749737.0,3128941.0,61095.0,-5468.0,4319581.0,29137615.0,865817.0,3128941.0,0.0,0.0,5185398.0,0.0,0.0,TJX,5665,55627.0,5185398.0,,,,,,,,,,
ttm,13841200.0,9268500.0,4572700.0,2943100.0,1629600.0,-207700.0,-458200.0,963700.0,-700.0,951500.0,951500.0,,,,,1472100.0,12211600.0,965600.0,1079188.0,234800.0,-207700.0,1198500.0,9268500.0,570900.0,965600.0,-155600.0,-155600.0,1925000.0,0.0,-42012.0,SWK,5673,27100.0,,1700.0,,,,,,,,,
ttm,49792000.0,,,,,,,-7293000.0,1166000.0,3326000.0,3326000.0,,,,,,44505000.0,3348000.0,3383353.0,1417000.0,,6704000.0,,5006000.0,3300000.0,-107000.0,-107000.0,,0.0,-23647.0,AIG,5706,,,,,,,,,,,,
ttm,2311659.0,1054663.0,1256996.0,1027335.0,229661.0,7084.0,2024342.0,2261081.0,502406.0,1758675.0,1758675.0,,,,,229661.0,2081998.0,1758675.0,183659.0,23416.0,7084.0,2284497.0,1054663.0,134200.0,1758675.0,2024442.0,2024442.0,394255.0,0.0,449426.0,BIO,5711,30500.0,,,,,,,,,,,
ttm,18262000.0,10236000.0,8026000.0,5400000.0,2626000.0,51000.0,-133000.0,2544000.0,668000.0,1876000.0,1876000.0,,,,,2599000.0,15636000.0,1876000.0,1966703.0,130000.0,51000.0,2674000.0,10236000.0,975000.0,1876000.0,-123000.0,-123000.0,3772000.0,0.0,-32297.0,PYPL,5715,181000.0,,,,,,,,,,,
ttm,6069900.0,553500.0,5516400.0,2656500.0,2859900.0,-104700.0,-2186200.0,569000.0,-34400.0,603400.0,603400.0,,,,,632300.0,3210000.0,603400.0,2196917.0,104700.0,-104700.0,673700.0,477800.0,329400.0,603400.0,-2182900.0,-2182900.0,3186000.0,0.0,-589383.0,ALXN,5716,,,,,,,,,,,,
ttm,5984634.0,4943553.0,1041081.0,720340.0,320741.0,3617.0,-30577.0,293781.0,-61985.0,355766.0,355766.0,,,,,290164.0,5663893.0,355766.0,378087.0,,3617.0,320741.0,4759015.0,423072.0,355766.0,-30577.0,-30577.0,774390.0,0.0,-8256.0,CMG,5728,3617.0,,,,,,,,387762.0,,,
ttm,31981000.0,,,,,,,3237000.0,540000.0,2678000.0,2678000.0,,,,,,28744000.0,2697000.0,2697000.0,339000.0,,3576000.0,,789000.0,2697000.0,,,,0.0,0.0,TRV,5731,,,,,,,,,,,,
ttm,12111571.0,10534925.0,1576646.0,965873.0,610773.0,-58647.0,3019.0,555145.0,210838.0,340716.0,340716.0,,,,,556909.0,11500798.0,340716.0,374123.0,59836.0,-58647.0,614981.0,10321113.0,266815.0,340716.0,-53864.0,-53864.0,935660.0,0.0,-20457.0,PWR,5737,1189.0,881796.0,,,,,,,,,,
ttm,32489957.0,22235027.0,10254930.0,6851514.0,3403416.0,-135684.0,,3267732.0,441317.0,2547744.0,2547744.0,,,,,3403416.0,29086541.0,2547744.0,2547744.0,135684.0,-135684.0,3403416.0,22235027.0,556892.0,2547744.0,,,3960308.0,0.0,0.0,DG,5795,,3960308.0,,,,,,,,,,
ttm,28694000.0,9569000.0,19125000.0,7554000.0,11571000.0,-618000.0,,10953000.0,2377000.0,8036000.0,8036000.0,,,,,11668000.0,17123000.0,8056000.0,8056000.0,728000.0,-618000.0,11681000.0,8661000.0,981000.0,8056000.0,,,12662000.0,0.0,0.0,PM,5843,110000.0,,16000.0,,,,,,,,,
ttm,17987300.0,9539400.0,8447900.0,5698600.0,2749300.0,-325000.0,-111600.0,2312700.0,440700.0,1872000.0,1872000.0,,,,,,15238000.0,1872000.0,2000378.0,340400.0,-325000.0,2653100.0,9272300.0,579700.0,1872000.0,-158600.0,-158600.0,3391400.0,0.0,-30222.0,SHW,5845,,,,,,,,,,,,
ttm,22082000.0,14746000.0,7336000.0,5532000.0,1804000.0,-253000.0,-471000.0,1080000.0,104000.0,923000.0,923000.0,,,,,,20278000.0,923000.0,1392733.0,237000.0,-253000.0,1317000.0,14746000.0,822000.0,799000.0,-657000.0,-657000.0,2796000.0,0.0,-63267.0,JCI,5852,13000.0,,,,,,,,,,,
ttm,3363000.0,1183000.0,2127000.0,1036000.0,1091000.0,-77000.0,-5000.0,1009000.0,182000.0,827000.0,821000.0,,,,,1091000.0,2272000.0,827000.0,827000.0,82000.0,-77000.0,1091000.0,1236000.0,74000.0,827000.0,,,1165000.0,0.0,0.0,BF-B,5854,5000.0,,,,,,,,,,,
ttm,13444600.0,1805200.0,11639400.0,7193100.0,4446300.0,-180500.0,781700.0,5047500.0,992300.0,4000600.0,4000600.0,,,,,4550100.0,8998300.0,4000600.0,3375224.0,222500.0,-180500.0,5270000.0,1812800.0,457200.0,4000600.0,778800.0,778800.0,4956000.0,0.0,153424.0,BIIB,5869,42000.0,,5300.0,,,,,,,,,
ttm,4186573.0,1705237.0,2481336.0,1427096.0,1054240.0,37002.0,12168.0,1103410.0,111086.0,992324.0,992324.0,,,,,1054240.0,3132333.0,992324.0,989783.0,,37002.0,1054240.0,1705237.0,126715.0,992324.0,2825.0,2825.0,1178130.0,0.0,284.4074,GRMN,5874,37002.0,,,,,,,,,,,
ttm,1885637.0,530224.0,1355413.0,831445.0,523968.0,-171609.0,474812.0,827171.0,,760791.0,760791.0,,,,,,1361669.0,770959.0,430294.0,171609.0,-171609.0,998780.0,530224.0,698104.0,770959.0,466664.0,466664.0,1230220.0,0.0,125999.0,ARE,5879,,,,,,,,,,,,
ttm,15455000.0,9496000.0,5959000.0,3205000.0,2754000.0,-411000.0,-238000.0,2105000.0,434000.0,1670000.0,1670000.0,,,,,2706000.0,12701000.0,1670000.0,1775589.0,411000.0,-411000.0,2516000.0,9496000.0,1574000.0,1670000.0,-133000.0,-133000.0,4223000.0,0.0,-27411.0,WM,5882,,4090000.0,,,,,,,,,,
ttm,5505788.0,932941.0,4572847.0,3878803.0,694044.0,,297429.0,991473.0,211385.0,780088.0,780088.0,,,,,914567.0,4811744.0,780088.0,606581.0,,,694044.0,291113.0,697423.0,780088.0,220523.0,220523.0,1170944.0,0.0,47016.0,CERN,5900,,,,,,,,,,,,
ttm,14923900.0,8140000.0,6783900.0,3915300.0,2868600.0,-1168300.0,144200.0,1844500.0,14300.0,1918100.0,1918100.0,,,,,2712200.0,12055300.0,1918100.0,1916711.0,1168300.0,-1168300.0,3012800.0,7918800.0,2858400.0,1918100.0,1400.0,1400.0,5869800.0,0.0,10.8539,AEP,5905,,5871200.0,84500.0,,,,,,,,,
ttm,6452000.0,2036000.0,4416000.0,2669000.0,1747000.0,-16000.0,-61000.0,1670000.0,109000.0,1561000.0,1561000.0,,,,,1649000.0,4705000.0,1561000.0,1652604.0,90000.0,-16000.0,1760000.0,2036000.0,501000.0,1561000.0,-98000.0,-98000.0,2359000.0,0.0,-6396.0,ATVI,5917,74000.0,,,,,,,,,,,
ttm,4430600.0,1854600.0,2576000.0,2127800.0,448200.0,-32400.0,-15800.0,400000.0,4600.0,395400.0,395400.0,,,,,433600.0,3982400.0,395400.0,406372.0,78900.0,-32400.0,478900.0,1854600.0,212800.0,395400.0,-11100.0,-11100.0,702800.0,0.0,-127.65,JNPR,5920,46500.0,,,,,,,,,,,
ttm,1527951.0,789066.0,738885.0,594573.0,144312.0,-220074.0,-349453.0,-425215.0,36630.0,-348843.0,-348843.0,,,,,,1383639.0,-297005.0,-230866.0,210791.0,-220074.0,-214424.0,770819.0,417942.0,-297005.0,-90601.0,-90601.0,294119.0,0.0,-24462.0,VNO,5948,9177.0,,,0.0,,,,,,,,
ttm,8175426.0,7084594.0,997021.0,230329.0,766692.0,22803.0,6299.0,795794.0,192981.0,590395.0,590395.0,,,,,766692.0,7408734.0,590395.0,590395.0,,22803.0,738146.0,7178405.0,50950.0,590395.0,,,817642.0,0.0,0.0,EXPD,5952,21504.0,,,,,,,,166182.0,,,
ttm,7411000.0,2909000.0,4502000.0,1533000.0,2969000.0,-275000.0,42000.0,2736000.0,560000.0,2150000.0,2150000.0,,,,,2954000.0,4442000.0,2150000.0,2161930.0,299000.0,-275000.0,3035000.0,2909000.0,661000.0,2150000.0,-15000.0,-15000.0,3711000.0,0.0,-3070.0,ICE,5954,24000.0,,,,,,,,73000.0,,,
ttm,3903609.0,1500861.0,2402748.0,1725634.0,677114.0,-312799.0,36467.0,400782.0,38047.0,263346.0,263346.0,,,,,557530.0,3226495.0,356402.0,271239.0,333021.0,-312799.0,733803.0,1500861.0,1366379.0,356402.0,94096.0,94096.0,2006086.0,0.0,8933.0,DLR,5960,20222.0,,,,,,,,,,,
ttm,3516412.0,1912177.0,1604235.0,834934.0,769301.0,-214032.0,107704.0,662973.0,9549.0,633931.0,633931.0,,,,,769301.0,2747111.0,633931.0,600805.0,225702.0,-214032.0,888675.0,1837751.0,679081.0,633931.0,33610.0,33610.0,1534146.0,0.0,484.095,PNW,5980,11670.0,1567756.0,,,,,,,,,,
ttm,2729300.0,1864200.0,865100.0,557100.0,308000.0,-140200.0,6300.0,174100.0,25700.0,124300.0,124300.0,,,,,298700.0,2421300.0,143000.0,151524.0,128500.0,-140200.0,308000.0,1864200.0,243600.0,143000.0,-10000.0,-10000.0,561600.0,0.0,-1476.0,CTLT,5992,,,,,,,,,,,,
ttm,2267982.0,358505.0,1909477.0,1419095.0,490382.0,,12973.0,503355.0,107999.0,395356.0,395356.0,,,,,482582.0,1777600.0,395356.0,296592.0,,,490382.0,434224.0,73485.0,296592.0,0.0,-7800.0,571667.0,0.0,-1674.0,FFIV,6020,,,,,,,,,,,,
ttm,7532000.0,5447000.0,2085000.0,556000.0,1529000.0,-438000.0,-109000.0,982000.0,185000.0,797000.0,797000.0,,,,,1710000.0,6003000.0,797000.0,650099.0,443000.0,-438000.0,1425000.0,5447000.0,472000.0,797000.0,181000.0,181000.0,1716000.0,0.0,34099.0,WY,6068,5000.0,,,,,,,,,,,
ttm,9061000.0,7709400.0,1351600.0,349400.0,1002200.0,-162700.0,-478200.0,361300.0,8000.0,351100.0,351100.0,,,,,588400.0,8058800.0,351100.0,755796.0,192200.0,-162700.0,553500.0,7709400.0,290600.0,351100.0,-413800.0,-413800.0,1257900.0,0.0,-9104.0,IPG,6158,29500.0,,900.0,,,,,,,,,
ttm,5647300.0,3079500.0,2567800.0,1427400.0,1140400.0,-9100.0,1400.0,1132700.0,273600.0,859100.0,859100.0,,,,,1141800.0,4506900.0,859100.0,858039.0,9700.0,-9100.0,1142400.0,3079500.0,162400.0,859100.0,1400.0,1400.0,1303400.0,0.0,338.8,FAST,6163,600.0,,,,,,,,,,,
ttm,73620000.0,38045000.0,35575000.0,28789000.0,6786000.0,-1288000.0,-861000.0,4637000.0,-864000.0,5590000.0,5590000.0,,,,,,66834000.0,5590000.0,5501000.0,1288000.0,-1288000.0,5925000.0,38045000.0,6695000.0,5501000.0,,,12620000.0,0.0,0.0,IBM,6176,,,,,,,,,,,,
ttm,32184000.0,16605000.0,15579000.0,8807000.0,6772000.0,-500000.0,439000.0,6711000.0,1318000.0,5384000.0,5384000.0,,,,,7161000.0,25412000.0,5384000.0,5071244.0,529000.0,-500000.0,7240000.0,16605000.0,1911000.0,5384000.0,389000.0,389000.0,8762000.0,0.0,76244.0,MMM,6177,29000.0,,-5000.0,,,,,,,,,
ttm,76441000.0,,,,,,,20999000.0,3731000.0,15992000.0,16032000.0,,,,,,,17213000.0,17233000.0,,,,,3901000.0,17233000.0,,,,0.0,0.0,C,6245,,,,40000.0,-13430000.0,42012000.0,33650000.0,8899000.0,,,,
ttm,12297000.0,7419000.0,4878000.0,2097000.0,2781000.0,-955000.0,700000.0,2526000.0,467000.0,2472000.0,2472000.0,,,,,,9516000.0,2616000.0,1826835.0,1066000.0,-955000.0,3592000.0,7419000.0,1608000.0,2461000.0,778000.0,778000.0,4422000.0,0.0,143835.0,SRE,6247,111000.0,5200000.0,612000.0,,,,,,,,,
ttm,25417000.0,17053000.0,8364000.0,3379000.0,4985000.0,-1473000.0,-3185000.0,327000.0,517000.0,-192000.0,-192000.0,,,,,1205000.0,20432000.0,-192000.0,2748440.0,1476000.0,-1473000.0,1803000.0,17053000.0,990000.0,-192000.0,-4028000.0,-4028000.0,6821000.0,0.0,-1087560.0,KHC,6269,27000.0,,,,,,,,,,,
ttm,10172000.0,7467000.0,2705000.0,1395000.0,1310000.0,-194000.0,-106000.0,1010000.0,21000.0,989000.0,989000.0,,,,,1242000.0,8862000.0,989000.0,1055586.0,200000.0,-194000.0,1210000.0,7090000.0,389000.0,989000.0,-68000.0,-68000.0,1667000.0,0.0,-1414.0,STX,6272,6000.0,,,,,,,,,,,
ttm,9913000.0,3465000.0,6448000.0,5764000.0,684000.0,-361000.0,-459000.0,-138000.0,2000.0,-173000.0,-173000.0,,,,,-138000.0,9229000.0,-140000.0,459330.0,361000.0,-361000.0,223000.0,3465000.0,789000.0,-140000.0,-821000.0,-821000.0,1833000.0,0.0,-221670.0,BSX,6318,,,,,,,,,,,,
ttm,7837000.0,1344000.0,6493000.0,4118000.0,2375000.0,10000.0,1000.0,2386000.0,419000.0,1967000.0,1967000.0,,,,,2375000.0,5462000.0,1967000.0,1967000.0,20000.0,10000.0,2406000.0,1143000.0,207000.0,1967000.0,,,2613000.0,0.0,0.0,INTU,6332,30000.0,,,,,,,,,,,
ttm,48026000.0,17206000.0,30820000.0,17275000.0,13545000.0,266000.0,-1125000.0,12686000.0,2557000.0,10129000.0,10129000.0,,,,,12454000.0,34481000.0,10129000.0,10945803.0,474000.0,266000.0,13160000.0,15571000.0,1777000.0,10129000.0,-1023000.0,-1023000.0,15960000.0,0.0,-206197.0,CSCO,6402,740000.0,,,,,,,,,,,
ttm,3612000.0,2608000.0,1004000.0,2612000.0,-1608000.0,-515000.0,-58000.0,-2181000.0,-38000.0,-1685000.0,-1685000.0,,,,,-1688000.0,5220000.0,-1685000.0,-1606360.0,536000.0,-515000.0,-1645000.0,2608000.0,1215000.0,-1685000.0,-80000.0,-80000.0,-350000.0,0.0,-1360.0,LVS,6413,21000.0,,,,,,,,,,,
ttm,21512000.0,14056000.0,7456000.0,4668000.0,2788000.0,-613000.0,-2649000.0,-474000.0,140000.0,497000.0,497000.0,,,,,,18724000.0,-2546000.0,1316320.0,668000.0,-613000.0,194000.0,11911000.0,3195000.0,-716000.0,-2784000.0,-2784000.0,6173000.0,0.0,-751680.0,DD,6448,10000.0,,,,,,,,,,,
ttm,38040000.0,32929000.0,5111000.0,2521000.0,2590000.0,-789000.0,-3742000.0,-1941000.0,329000.0,-2337000.0,-2337000.0,,,,,,35450000.0,-2337000.0,468390.0,839000.0,-789000.0,-1102000.0,30467000.0,2861000.0,-2337000.0,-3843000.0,-3843000.0,5602000.0,0.0,-1037610.0,DOW,6459,50000.0,,,,,,,,,,,
ttm,5524000.0,1837000.0,3687000.0,2771000.0,916000.0,-42000.0,-69000.0,805000.0,118000.0,687000.0,687000.0,,,,,863000.0,4608000.0,687000.0,732231.0,64000.0,-42000.0,869000.0,1837000.0,199000.0,687000.0,-53000.0,-53000.0,1121000.0,0.0,-7769.0,NTAP,6463,22000.0,,,,,,,,,,,
ttm,8720000.0,,,8169000.0,551000.0,-41000.0,-1539000.0,-1029000.0,100000.0,-862000.0,-862000.0,,,,,,8169000.0,-862000.0,236650.0,,-41000.0,880000.0,,651000.0,-862000.0,-1505000.0,-1505000.0,3036000.0,0.0,-406350.0,NWS,6468,,,,,,,,,,,,
ttm,5530000.0,2578000.0,2952000.0,1993000.0,959000.0,-72000.0,48000.0,935000.0,125000.0,810000.0,810000.0,,,,,959000.0,4571000.0,810000.0,810000.0,77000.0,-72000.0,1012000.0,2578000.0,305000.0,810000.0,,,1317000.0,0.0,0.0,A,6474,5000.0,,,,,,,,,,,
ttm,5627000.0,3510000.0,2117000.0,802000.0,1315000.0,-97000.0,-6000.0,1212000.0,279000.0,933000.0,933000.0,,,,,1234000.0,4312000.0,933000.0,995354.0,101000.0,-97000.0,1313000.0,3510000.0,202000.0,933000.0,-81000.0,-81000.0,1596000.0,0.0,-18646.0,NDAQ,6475,4000.0,,,,,,,,107000.0,,,
ttm,8904430.0,4468092.0,4436338.0,2447604.0,1988734.0,-538452.0,108590.0,1558872.0,346186.0,1205167.0,1205167.0,,,,,1988734.0,6915696.0,1205167.0,1205167.0,538452.0,-538452.0,2097324.0,4468092.0,1159059.0,1205167.0,0.0,0.0,3256383.0,0.0,0.0,ES,6500,,,,,,,,,,,,
ttm,11089000.0,5992000.0,5097000.0,2767000.0,2330000.0,-310000.0,12000.0,2050000.0,360000.0,1645000.0,1645000.0,,,,,2330000.0,8759000.0,1645000.0,1633810.0,318000.0,-310000.0,2368000.0,5992000.0,565000.0,1647000.0,16000.0,16000.0,2917000.0,0.0,2810.0,AON,6510,8000.0,,,,,,,,325000.0,,,
ttm,3416000.0,1953000.0,1463000.0,723000.0,740000.0,-275000.0,102000.0,567000.0,-57000.0,614000.0,614000.0,,,,,740000.0,2676000.0,624000.0,583850.0,275000.0,-275000.0,842000.0,1953000.0,615000.0,624000.0,55000.0,55000.0,1402000.0,0.0,14850.0,LNT,6512,,,,,,,,,,,,
ttm,18784000.0,17943000.0,841000.0,2395000.0,-1554000.0,-958000.0,-628000.0,-3140000.0,-485000.0,-2701000.0,-2701000.0,,,,,,20338000.0,-2701000.0,-1816285.0,1058000.0,-958000.0,-2082000.0,17943000.0,5521000.0,-2701000.0,-1047000.0,-1047000.0,4486000.0,0.0,-162285.0,COP,6517,100000.0,,,,,,,,,,,
ttm,141505000.0,113611000.0,27893000.0,26990000.0,903000.0,-613000.0,-950000.0,-659000.0,129000.0,-697000.0,-697000.0,,,,,-141000.0,140601000.0,-697000.0,-697000.0,613000.0,-613000.0,-46000.0,113611000.0,1925000.0,-697000.0,,,1879000.0,0.0,0.0,WBA,6569,,,73000.0,,,,,,,,,
ttm,11514300.0,7336600.0,4177700.0,3189700.0,988000.0,-479400.0,-81100.0,427500.0,161100.0,266400.0,266400.0,,,,,942600.0,10526300.0,266400.0,296935.0,479400.0,-479400.0,906900.0,7336600.0,1810700.0,266400.0,-49000.0,-49000.0,2766600.0,0.0,-18465.0,VTRS,6624,,2717600.0,,,,,,,,,,
ttm,23601000.0,21000000.0,2601000.0,945000.0,1656000.0,-530000.0,-12424000.0,-11298000.0,-812000.0,-10518000.0,-10518000.0,,,,,,21945000.0,-10518000.0,1120950.0,563000.0,-530000.0,-10735000.0,21000000.0,2566000.0,-10518000.0,-12515000.0,-12515000.0,4346000.0,0.0,-876050.0,SLB,6642,33000.0,,,,,,,,,,,
ttm,7192880.0,5683951.0,1508929.0,491007.0,1017922.0,-32990.0,3033.0,987965.0,135584.0,852381.0,852381.0,,,,,917404.0,6174958.0,852381.0,852381.0,32990.0,-32990.0,1020955.0,5683951.0,22250.0,852381.0,,,1043205.0,0.0,0.0,NVR,6660,,,,,,,,,,,,
ttm,11088000.0,,,,,,,1435000.0,294000.0,1104000.0,1104000.0,,,,,,,1141000.0,1264225.0,,,,,485000.0,1141000.0,-155000.0,-155000.0,,0.0,-31775.0,DFS,6666,,,,,-5134000.0,4364000.0,4096000.0,,,-596000.0,-155000.0,
ttm,1893230.0,959428.0,933802.0,642081.0,291721.0,-27214.0,-50379.0,214128.0,73716.0,140412.0,140412.0,,,,,256746.0,1601509.0,140412.0,163346.0,28846.0,-27214.0,242974.0,959428.0,101967.0,140412.0,-34975.0,-34975.0,379916.0,0.0,-12041.0,FLIR,6671,1632.0,344941.0,,,,,,,,,,
ttm,22223800.0,16621500.0,5602300.0,2177900.0,3424400.0,,69600.0,3494000.0,750800.0,2734200.0,2734200.0,,,,,,18799400.0,2734200.0,2700911.0,,,3424400.0,16621500.0,81800.0,2734200.0,42400.0,42400.0,3463800.0,0.0,9111.0,DHI,6698,,,,,,,,,,,,
ttm,542026000.0,408363000.0,133663000.0,112340000.0,21323000.0,-2384000.0,5149000.0,24088000.0,5960000.0,17895000.0,17895000.0,,,,,21323000.0,520703000.0,17895000.0,17895000.0,2535000.0,-2384000.0,26623000.0,408363000.0,11113000.0,17895000.0,,,37736000.0,0.0,0.0,WMT,6707,151000.0,,,,,,,,,,,
ttm,17072000.0,9957000.0,7115000.0,4028000.0,3087000.0,-507000.0,204000.0,2784000.0,721000.0,2033000.0,2033000.0,,,,,3087000.0,13985000.0,2033000.0,2066346.0,517000.0,-507000.0,3301000.0,9957000.0,714000.0,2033000.0,-45000.0,-45000.0,4060000.0,0.0,-11654.0,MMC,6751,10000.0,,,,,,,,,,,
ttm,22147000.0,,,,,,,4159000.0,-619000.0,4778000.0,4778000.0,,,,,,17988000.0,4778000.0,4778000.0,,,,,,4778000.0,,,,0.0,0.0,AFL,6766,,,,,,,,,,,,
ttm,11217341.0,5093667.0,6123674.0,5197892.0,925782.0,-192840.0,-1068548.0,-335606.0,-30089.0,-305517.0,-305517.0,,,,,-167927.0,10291559.0,-305517.0,690135.0,192840.0,-192840.0,-142766.0,5093667.0,3488997.0,-305517.0,-1093709.0,-1093709.0,4439940.0,0.0,-98057.0,EOG,6813,,3346231.0,,,,,,,,,,
ttm,24622000.0,27850000.0,-3228000.0,4662000.0,-7890000.0,-1056000.0,873000.0,-8073000.0,-1780000.0,-6293000.0,-6293000.0,,,,,-7177000.0,32512000.0,-6293000.0,-6848792.0,1116000.0,-1056000.0,-6957000.0,27850000.0,2370000.0,-6293000.0,713000.0,713000.0,-7670000.0,0.0,157208.0,AAL,6833,60000.0,,,,,,,,3512000.0,,,
ttm,8896700.0,4138300.0,4758400.0,4582400.0,176000.0,-106000.0,-970800.0,-900800.0,-137100.0,-761500.0,-761500.0,,,,,,8720700.0,-761500.0,29923.0,111500.0,-106000.0,-789300.0,4138300.0,328400.0,-761500.0,-933500.0,-933500.0,472600.0,0.0,-142077.0,PVH,6862,5500.0,-460900.0,,,,,,,,,,
ttm,4645100.0,1526100.0,3119000.0,3015200.0,103800.0,-71900.0,-478000.0,-446100.0,-17900.0,-428200.0,-428200.0,,,,,-373900.0,4541300.0,-428200.0,-428200.0,71900.0,-71900.0,-374200.0,1526100.0,225700.0,-428200.0,,,-148500.0,0.0,0.0,TPR,6864,,,,,,,,,,,,
ttm,12483500.0,9807000.0,2676500.0,1393400.0,1283100.0,-155700.0,-109200.0,1018200.0,235900.0,775800.0,775800.0,,,,,1164000.0,11200400.0,777200.0,868407.0,171900.0,-155700.0,1190100.0,9807000.0,606600.0,776900.0,-119100.0,-119100.0,1915800.0,0.0,-27593.0,AMCR,6912,16200.0,,0.0,,,,,,,,,
ttm,27868000.0,9873000.0,17995000.0,14102000.0,3893000.0,-959000.0,-41000.0,2893000.0,-650000.0,3537000.0,3537000.0,,,,,3558000.0,23975000.0,3537000.0,3781550.0,959000.0,-959000.0,3852000.0,8957000.0,2675000.0,3537000.0,-335000.0,-335000.0,6862000.0,0.0,-90450.0,MDT,6914,,,,,,,,,,,,
ttm,7607000.0,3210000.0,4397000.0,1594000.0,2803000.0,-991000.0,159000.0,1971000.0,502000.0,1468000.0,1468000.0,,,,,2803000.0,4804000.0,1469000.0,1529370.0,1001000.0,-991000.0,2972000.0,3138000.0,1359000.0,1469000.0,-81000.0,-81000.0,4412000.0,0.0,-20630.0,PPL,6921,10000.0,,,,,,,,,,,
ttm,,,,,,,,,,,,,,,,,,,,,,,,391000.0,,,,,,,TXT,6935,,,,,,,,,,,,
ttm,24539800.0,5483300.0,19056500.0,12206900.0,6849600.0,-326600.0,706900.0,7229900.0,1036200.0,6193700.0,6193700.0,,,,,6058000.0,17690200.0,6193700.0,6872101.0,359600.0,-326600.0,7589500.0,5483300.0,1323900.0,6193700.0,-791600.0,-791600.0,9705000.0,0.0,-113199.0,LLY,6946,33000.0,,,,,,,,,,,
ttm,6721000.0,3658000.0,3063000.0,1802000.0,1261000.0,-97000.0,21000.0,1185000.0,246000.0,939000.0,939000.0,,,,,,5460000.0,939000.0,934248.0,99000.0,-97000.0,1284000.0,3491000.0,180000.0,939000.0,6000.0,6000.0,1458000.0,0.0,1248.0,CLX,6970,2000.0,,,,,,,,,,,
ttm,19999000.0,8607000.0,11392000.0,7889000.0,3503000.0,-359000.0,-117000.0,3027000.0,283000.0,2744000.0,2744000.0,,,,,3503000.0,16496000.0,2744000.0,2823773.0,586000.0,-359000.0,3613000.0,8607000.0,1404000.0,2744000.0,-88000.0,-88000.0,5105000.0,0.0,-8227.0,QCOM,6995,227000.0,,,,,,,,,,,
ttm,34057000.0,7687000.0,26370000.0,12564000.0,13806000.0,-1612000.0,-3214000.0,8980000.0,544000.0,8394000.0,8394000.0,,,,,13576000.0,20251000.0,8436000.0,8690583.0,1960000.0,-1612000.0,10940000.0,7687000.0,2073000.0,8436000.0,-271000.0,-271000.0,13284000.0,0.0,-16417.0,ABBV,7038,348000.0,,,,,,,,,,,
ttm,21284000.0,14611000.0,6673000.0,4615000.0,2058000.0,-469000.0,-492000.0,1097000.0,561000.0,634000.0,634000.0,,,,,,19226000.0,634000.0,994620.0,664000.0,-469000.0,1761000.0,14611000.0,1305000.0,634000.0,-494000.0,-494000.0,3560000.0,0.0,-133380.0,IP,7049,195000.0,,97000.0,,,,,,,,,
ttm,1491591.0,88585.0,1403006.0,660444.0,742562.0,-288239.0,-75222.0,419838.0,6158.0,436482.0,436482.0,,,,,,749029.0,436482.0,447021.0,274951.0,-288239.0,707553.0,88585.0,593961.0,436482.0,-10687.0,-10687.0,1323235.0,0.0,-148.3436,O,7060,,1312548.0,,,,,,,,,,
ttm,82584000.0,28427000.0,54157000.0,34424000.0,19733000.0,-90000.0,-3146000.0,16497000.0,1783000.0,14714000.0,14714000.0,,,,,,62851000.0,14714000.0,14934324.0,,-90000.0,19733000.0,28427000.0,,14714000.0,-247000.0,-247000.0,19980000.0,0.0,-26676.0,JNJ,7064,,,,,,,,,,,,
